,uf,municipio,porte,2640000,5912002,8650006,3220500,4756300,5920100,7729202,8592903,9001902,4329105,9001906,1830001,cnpj_basico
15022,MA,1283,3.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15023,MA,1283,3.0,0,0,0,0,0,0,0,0,1,0,1,0,4
15024,MA,1283,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15025,MA,1285,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15026,MA,1285,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15027,MA,1285,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15028,MA,1285,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15029,MA,1287,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15030,MA,1287,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15031,MA,1287,1.0,0,0,0,0,0,0,0,0,1,0,1,0,4
15032,MA,1287,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15033,MA,1287,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
15034,MA,1287,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
15035,MA,1287,1.0,0,0,0,0,1,0,0,1,1,0,0,0,2
15036,MA,1287,5.0,0,0,0,0,0,0,0,0,1,0,1,0,3
15037,MA,1287,5.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15038,MA,1287,5.0,0,0,0,0,1,0,0,1,0,0,0,0,1
15039,MG,564,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15040,MG,564,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
15041,MG,564,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
15042,MG,564,1.0,0,0,0,0,1,0,1,1,1,0,0,0,2
15043,MG,564,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15044,MG,566,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15045,MG,566,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15046,MG,566,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15047,MG,566,1.0,0,0,0,0,0,0,0,1,1,0,1,0,2
15048,MG,566,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15049,MG,566,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15050,MG,566,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15051,MG,566,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
15052,MG,566,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15053,MG,568,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15054,MG,568,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15055,MG,568,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
15056,MG,570,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15057,MG,570,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15058,MG,570,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15059,MG,570,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1
15060,MG,572,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15061,MG,572,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15062,MG,572,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15063,MG,572,1.0,0,0,0,0,0,0,1,0,0,0,1,0,3
15064,MG,572,1.0,0,0,0,0,1,0,0,0,0,0,1,0,2
15065,MG,574,1.0,0,0,0,0,0,0,0,0,0,1,0,0,4
15066,MG,574,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1
15067,MG,574,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15068,MG,574,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
15069,MG,574,1.0,0,0,0,0,0,1,0,0,0,0,0,0,2
15070,MG,574,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15071,MG,574,1.0,0,0,0,0,1,0,0,1,0,0,0,0,2
15072,MG,574,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15073,MG,576,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15074,MG,576,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15075,MG,578,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15076,MG,582,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15077,MG,582,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15078,MG,582,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15079,MG,584,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15080,MG,584,1.0,0,0,0,0,0,0,0,0,0,1,0,0,2
15081,MG,584,1.0,0,0,0,0,0,0,0,0,1,0,0,0,5
15082,MG,584,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15083,MG,584,1.0,0,0,0,0,0,0,0,1,1,0,0,0,4
15084,MG,584,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15085,MG,584,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
15086,MG,584,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15087,MG,584,1.0,0,1,0,0,0,0,0,0,0,0,1,0,1
15088,MG,586,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15089,MG,586,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15090,MG,586,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15091,MG,588,1.0,0,0,0,0,0,0,0,0,0,0,1,0,5
15092,MG,588,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15093,MG,588,1.0,0,0,0,0,0,0,0,0,1,0,0,0,4
15094,MG,588,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15095,MG,588,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15096,MG,588,1.0,0,0,0,0,0,0,0,1,0,1,1,0,1
15097,MG,588,1.0,0,0,0,0,0,0,0,1,1,0,0,0,4
15098,MG,588,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
15099,MG,588,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15100,MG,588,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15101,MG,588,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15102,MG,590,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15103,MG,590,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15104,MG,592,1.0,0,0,0,0,0,0,0,0,0,0,1,0,9
15105,MG,592,1.0,0,0,0,0,0,0,0,0,0,1,0,0,3
15106,MG,592,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15107,MG,592,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15108,MG,592,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
15109,MG,592,1.0,0,0,0,0,0,0,0,1,0,0,1,0,1
15110,MG,592,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
15111,MG,592,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15112,MG,592,1.0,0,0,0,0,0,0,1,1,1,0,0,0,2
15113,MG,592,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15114,MG,592,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15115,MG,592,3.0,0,0,0,0,0,0,1,0,1,0,0,0,1
15116,MG,592,5.0,0,0,0,0,0,0,0,0,0,0,0,1,1
15117,MG,592,5.0,0,0,0,0,0,0,0,1,0,0,1,0,1
15118,MG,594,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15119,MG,594,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15120,MG,594,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15121,MG,594,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15122,MG,594,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15123,MG,594,1.0,0,0,0,0,0,0,1,1,1,0,0,0,1
15124,MG,596,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15125,MG,596,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15126,MG,596,1.0,0,0,0,0,1,0,0,0,0,0,1,0,1
15127,MG,598,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15128,MG,598,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15129,MG,598,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15130,MG,598,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15131,MG,598,1.0,0,0,0,1,1,0,1,0,0,0,1,0,2
15132,MG,600,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15133,MG,600,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15134,MG,600,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15135,MG,600,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15136,MG,602,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15137,MG,602,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15138,MG,602,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15139,MG,602,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15140,MG,602,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15141,MG,604,1.0,0,0,0,0,0,0,0,0,0,0,1,0,4
15142,MG,604,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15143,MG,604,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15144,MG,604,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15145,MG,606,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15146,MG,606,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15147,MG,606,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
15148,MG,606,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15149,MG,608,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15150,MG,608,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15151,MG,610,1.0,0,0,0,0,1,0,1,1,1,0,1,0,1
15152,MG,612,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15153,MG,612,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15154,MG,614,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15155,MG,614,1.0,0,0,0,0,1,1,0,0,0,0,1,0,1
15156,MG,618,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15157,MG,620,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15158,MG,620,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15159,MG,620,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15160,MG,622,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15161,MG,622,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15162,MG,622,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15163,MG,624,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15164,MG,624,1.0,0,0,0,0,0,0,1,0,1,0,1,0,2
15165,MG,626,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15166,MG,626,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15167,MG,626,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15168,MG,626,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15169,MG,626,1.0,0,0,0,0,0,0,1,0,1,0,1,0,1
15170,MG,626,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15171,MG,628,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15172,MG,628,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15173,MG,628,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15174,MG,628,1.0,0,1,0,0,0,0,0,0,1,0,1,1,1
15175,MG,630,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15176,MG,630,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15177,MG,630,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15178,MG,630,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
15179,MG,632,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15180,MG,632,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15181,MG,632,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15182,MG,632,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15183,MG,632,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15184,MG,632,1.0,0,0,0,0,1,0,1,1,1,0,1,0,1
15185,MG,634,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15186,MG,634,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15187,MG,634,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
15188,MG,634,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
15189,MG,634,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15190,MG,636,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15191,MG,636,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15192,MG,636,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15193,MG,636,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15194,MG,636,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15195,MG,636,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15196,MG,638,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15197,MG,640,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15198,MG,640,1.0,0,0,0,0,0,1,0,0,1,0,1,0,1
15199,MG,642,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15200,MG,642,1.0,0,0,0,0,0,0,0,0,0,1,0,0,2
15201,MG,642,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1
15202,MG,642,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
15203,MG,642,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15204,MG,642,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15205,MG,642,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15206,MG,644,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15207,MG,644,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15208,MG,644,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15209,MG,644,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
15210,MG,646,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15211,MG,646,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15212,MG,646,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15213,MG,646,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15214,MG,648,1.0,0,0,0,0,0,0,0,0,0,1,0,0,2
15215,MG,648,1.0,0,0,0,0,0,0,0,0,1,0,0,0,6
15216,MG,648,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15217,MG,648,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
15218,MG,650,1.0,0,0,0,0,0,0,0,0,0,0,1,0,5
15219,MG,650,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15220,MG,650,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15221,MG,650,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
15222,MG,650,1.0,0,1,0,0,0,1,0,0,1,0,1,0,2
15223,MG,652,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15224,MG,654,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15225,MG,656,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15226,MG,656,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15227,MG,656,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15228,MG,656,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15229,MG,656,1.0,0,0,0,0,0,0,1,0,0,0,0,0,5
15230,MG,656,1.0,0,1,0,0,0,1,1,0,0,0,0,0,1
15231,MG,658,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15232,MG,660,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15233,MG,660,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1
15234,MG,660,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15235,MG,662,1.0,0,0,0,0,1,0,1,0,0,0,0,0,1
15236,MG,664,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15237,MG,664,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15238,MG,664,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15239,MG,666,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15240,MG,666,5.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15241,MG,668,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
15242,MG,668,1.0,0,0,0,0,0,0,0,1,1,0,1,0,1
15243,MG,668,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15244,MG,668,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
15245,MG,670,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15246,MG,670,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15247,MG,670,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15248,MG,670,1.0,0,0,0,0,1,0,1,1,1,0,0,0,1
15249,MG,672,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15250,MG,672,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15251,MG,672,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15252,MG,672,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15253,MG,672,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
15254,MG,672,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15255,MG,674,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15256,MG,674,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15257,MG,674,1.0,0,0,0,0,1,0,0,0,0,0,0,0,2
15258,MG,678,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15259,MG,678,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15260,MG,680,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15261,MG,682,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15262,MG,682,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15263,MG,682,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15264,MG,682,1.0,0,0,0,0,0,0,1,0,0,0,0,0,4
15265,MG,682,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15266,MG,682,1.0,0,0,0,0,1,0,0,1,0,0,0,0,2
15267,MG,684,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15268,MG,684,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15269,MG,684,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15270,MG,686,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15271,MG,686,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15272,MG,686,1.0,0,0,0,0,0,0,1,0,0,0,0,0,6
15273,MG,688,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15274,MG,688,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15275,MG,688,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15276,MG,688,1.0,0,0,0,0,0,0,0,1,1,0,0,0,2
15277,MG,688,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15278,MG,688,1.0,0,0,0,0,0,1,0,0,1,0,0,0,1
15279,MG,688,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15280,MG,688,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15281,MG,690,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15282,MG,690,1.0,0,0,0,0,0,0,0,0,1,0,0,0,3
15283,MG,690,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15284,MG,690,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
15285,MG,690,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15286,MG,690,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15287,MG,692,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15288,MG,692,1.0,0,0,0,0,0,0,1,1,0,0,0,0,2
15289,MG,692,1.0,0,0,0,0,1,0,1,1,0,0,0,0,1
15290,MG,692,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15291,MG,694,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15292,MG,694,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15293,MG,694,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15294,MG,694,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15295,MG,694,1.0,0,0,0,0,0,0,1,0,1,0,0,0,1
15296,MG,694,1.0,0,0,0,0,1,0,0,0,0,0,0,0,6
15297,MG,694,5.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15298,MG,696,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15299,MG,696,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15300,MG,696,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
15301,MG,696,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15302,MG,698,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15303,MG,698,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15304,MG,698,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15305,MG,698,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15306,MG,698,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15307,MG,698,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15308,MG,698,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15309,MG,700,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15310,MG,700,1.0,0,0,0,0,0,1,1,0,1,0,1,0,1
15311,MG,702,1.0,0,0,0,0,0,0,0,0,0,0,1,0,3
15312,MG,702,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15313,MG,702,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15314,MG,702,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15315,MG,702,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15316,MG,702,1.0,0,0,0,0,0,0,1,0,0,0,0,0,6
15317,MG,702,1.0,0,0,0,0,0,0,1,0,0,0,1,0,1
15318,MG,702,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15319,MG,704,5.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15320,MG,706,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15321,MG,708,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15322,MG,710,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15323,MG,710,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15324,MG,710,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15325,MG,712,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15326,MG,712,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15327,MG,714,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15328,MG,714,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
15329,MG,716,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15330,MG,718,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1
15331,MG,718,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15332,MG,720,1.0,0,0,0,0,0,0,1,0,0,0,0,0,2
15333,MG,722,1.0,0,0,0,0,0,0,0,0,0,0,1,0,5
15334,MG,722,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15335,MG,722,1.0,0,0,0,0,0,0,0,0,1,0,0,0,7
15336,MG,722,1.0,0,0,0,0,0,0,0,1,0,0,0,0,5
15337,MG,722,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15338,MG,722,1.0,0,0,0,0,0,0,1,0,1,0,0,0,2
15339,MG,722,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15340,MG,722,1.0,0,0,0,0,1,0,0,1,1,0,0,0,1
15341,MG,722,3.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15342,MG,722,5.0,0,0,0,0,0,0,0,0,1,0,1,0,1
15343,MG,722,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15344,MG,722,5.0,0,1,0,0,0,0,0,0,0,0,0,0,1
15345,MG,724,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1
15346,MG,724,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15347,MG,724,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15348,MG,724,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3
15349,MG,724,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15350,MG,724,1.0,0,0,0,0,0,0,1,0,1,0,0,0,3
15351,MG,724,1.0,0,0,0,0,1,0,0,0,0,0,0,0,7
15352,MG,724,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15353,MG,726,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15354,MG,726,1.0,0,0,0,0,0,0,1,0,0,0,0,0,1
15355,MG,726,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15356,MG,728,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15357,MG,728,1.0,0,0,0,0,0,0,0,0,0,1,0,0,2
15358,MG,728,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1
15359,MG,728,1.0,0,0,0,0,1,0,0,0,0,0,0,0,3
15360,MG,730,1.0,0,0,0,0,0,0,0,0,0,0,1,0,8
15361,MG,730,1.0,0,0,0,0,0,0,0,0,0,1,0,0,6
15362,MG,730,1.0,0,0,0,0,0,0,0,0,1,0,0,0,9
15363,MG,730,1.0,0,0,0,0,0,0,0,0,1,0,1,0,2
15364,MG,730,1.0,0,0,0,0,0,0,0,1,0,0,0,0,3
15365,MG,730,1.0,0,0,0,0,0,0,0,1,0,1,1,0,1
15366,MG,730,1.0,0,0,0,0,0,0,0,1,1,0,0,0,3
15367,MG,730,1.0,0,0,0,0,0,0,1,0,0,0,0,0,19
15368,MG,730,1.0,0,0,0,0,0,0,1,0,0,0,1,0,2
15369,MG,730,1.0,0,0,0,0,0,1,1,0,0,0,1,0,2
15370,MG,730,1.0,0,0,0,0,1,0,0,0,0,0,0,0,4
15371,MG,730,1.0,0,0,0,0,1,0,0,1,0,0,0,0,1
15372,MG,730,1.0,0,0,0,0,1,0,0,1,1,0,0,0,4
15373,MG,730,1.0,0,0,0,1,0,0,0,1,0,0,0,0,1
15374,MG,730,1.0,0,0,0,1,1,0,0,1,1,0,0,0,1
15375,MG,730,1.0,0,0,1,0,0,0,0,0,0,0,0,0,2
15376,MG,730,5.0,0,0,0,0,0,1,0,0,0,0,0,0,1
15377,MG,730,5.0,0,0,1,0,0,0,0,0,0,0,0,0,1
15378,MG,732,1.0,0,0,0,0,0,0,0,0,0,0,1,0,2
15379,MG,732,1.0,0,0,0,0,0,0,0,0,1,0,0,0,2
15380,MG,732,1.0,0,0,0,0,0,0,0,1,0,0,0,0,2
15381,MG,732,1.0,0,0,0,0,0,0,1,0,0,0,0,0,3
15382,MG,732,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1
15383,MG,732,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1
15384,MG,734,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
15385,MG,734,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1
15386,MG,734,1.0,0,0,0,0,1,1,0,0,1,0,1,1,2
15387,MG,738,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1
